Unnamed: 0,Date,Close,High,Low,Open,Volume,SMA_50,SMA_200,RSI
1166,2014-09-23,26775.689453125,27256.869140625,26744.0703125,27244.98046875,7900,26286.7730078125,23410.93142578125,42.86605023938453
1167,2014-09-24,26744.689453125,26844.69921875,26560.0,26817.939453125,12300,26321.1798046875,23440.3802734375,43.25591880313837
1168,2014-09-25,26468.359375,26814.19921875,26349.55078125,26808.66015625,11000,26350.4073828125,23469.178515625,39.83736658144184
1169,2014-09-26,26626.3203125,26721.029296875,26220.490234375,26429.30078125,10000,26378.36078125,23497.521064453125,36.72332734346899
1170,2014-09-29,26597.109375,26715.76953125,26518.009765625,26694.41015625,6500,26399.3085546875,23525.52396484375,37.082797199417655
1171,2014-09-30,26630.509765625,26851.330078125,26481.310546875,26610.7109375,8200,26420.695546875,23552.0444140625,41.15051091261406
1172,2014-10-01,26567.990234375,26683.69921875,26548.220703125,26681.470703125,7900,26439.224140625,23578.60806640625,41.133823519889134
1173,2014-10-07,26271.970703125,26570.380859375,26250.240234375,26487.509765625,10200,26450.36015625,23604.110869140623,35.077195390512856
1174,2014-10-08,26246.7890625,26338.310546875,26150.08984375,26229.669921875,8600,26454.779921875,23630.716767578124,38.24989144996266
1175,2014-10-09,26637.279296875,26688.69921875,26394.2109375,26394.369140625,7500,26464.57890625,23660.325263671875,52.9058790321316
1176,2014-10-10,26297.380859375,26555.919921875,26261.609375,26551.740234375,9200,26465.08953125,23688.5145703125,43.79835934626326
1177,2014-10-13,26384.0703125,26443.16015625,26092.689453125,26275.0703125,6400,26470.2359375,23717.37421875,34.15613690027929
1178,2014-10-14,26349.330078125,26550.7890625,26212.009765625,26537.419921875,11900,26477.3979296875,23744.821572265624,33.96473440077895
1179,2014-10-16,25999.33984375,26462.080078125,25933.98046875,26260.349609375,10700,26475.636328125,23771.27517578125,26.274145573871166
1180,2014-10-17,26108.529296875,26248.5390625,25910.76953125,25950.0,9400,26479.9075,23796.41921875,34.9915903766492
1181,2014-10-20,26429.849609375,26517.900390625,26368.939453125,26434.16015625,9300,26498.8876953125,23823.0633203125,43.73563102253491
1182,2014-10-21,26575.650390625,26615.41015625,26407.0,26552.44921875,8400,26515.9375,23850.778017578126,52.251730823622
1183,2014-10-22,26787.23046875,26818.330078125,26712.2109375,26782.5703125,6000,26533.5219140625,23879.341220703125,53.302711249086
1184,2014-10-27,26752.900390625,26994.9609375,26726.83984375,26959.5703125,6500,26555.27453125,23907.137822265624,53.190934409926165
1185,2014-10-28,26880.8203125,26907.140625,26764.150390625,26788.73046875,6800,26581.1107421875,23935.826875,54.935787278848736
1186,2014-10-29,27098.169921875,27126.30078125,26971.16015625,27017.439453125,8100,26616.491328125,23965.464326171877,59.85280965433934
1187,2014-10-30,27346.330078125,27390.599609375,27088.650390625,27098.939453125,7000,26653.033125,23996.49357421875,70.32738324001205
1188,2014-10-31,27865.830078125,27894.3203125,27438.279296875,27439.060546875,11600,26692.7343359375,24031.38107421875,75.8059002953074
1189,2014-11-03,27860.380859375,27969.8203125,27785.400390625,27943.0390625,9500,26731.56296875,24066.426328125,72.22271114890042
1190,2014-11-05,27915.880859375,28010.390625,27857.650390625,27907.189453125,8700,26767.8159765625,24102.069228515626,82.79609298938553
1191,2014-11-07,27868.630859375,27980.9296875,27739.560546875,27902.7109375,10500,26797.369375,24137.946181640626,80.57066692836176
1192,2014-11-10,27874.73046875,28027.9609375,27764.75,27919.44921875,7900,26826.4505859375,24173.6729296875,81.78659892080914
1193,2014-11-11,27910.060546875,27996.919921875,27790.400390625,27911.25,7000,26858.366015625,24209.65638671875,95.82549112006949
1194,2014-11-12,28008.900390625,28126.48046875,27958.640625,27958.640625,7000,26891.3418359375,24245.9084375,95.80466393248145
1195,2014-11-13,27940.640625,28098.740234375,27822.69921875,28048.560546875,8700,26921.7636328125,24279.9405859375,91.47404778985587
1196,2014-11-14,28046.66015625,28093.23046875,27912.900390625,27949.5390625,9900,26953.9564453125,24315.00948242188,91.28367097030936
1197,2014-11-17,28177.880859375,28205.7109375,27921.33984375,28018.6796875,6700,26988.6578515625,24349.451435546875,90.87194571018875
1198,2014-11-18,28163.2890625,28282.849609375,28119.94921875,28209.029296875,7300,27020.720625,24383.941982421875,91.93865188872871
1199,2014-11-19,28032.849609375,28294.009765625,27963.509765625,28193.900390625,6800,27048.6154296875,24418.788134765626,84.20494703744899
1200,2014-11-20,28067.560546875,28118.529296875,27915.23046875,28100.83984375,8700,27072.615625,24453.10068359375,82.28351168593291
1201,2014-11-21,28334.630859375,28360.66015625,28038.400390625,28100.099609375,10100,27098.9204296875,24488.5182421875,82.5038798330901
1202,2014-11-24,28499.5390625,28541.9609375,28394.48046875,28413.009765625,9700,27126.112421875,24524.327587890624,77.18172420090713
1203,2014-11-25,28338.05078125,28541.220703125,28217.5,28520.759765625,10800,27151.15484375,24559.149541015624,68.06989545236249
1204,2014-11-26,28386.189453125,28470.150390625,28261.310546875,28321.580078125,8700,27178.3446484375,24595.412685546875,67.8910656863153
1205,2014-11-27,28438.91015625,28498.30078125,28307.580078125,28397.80078125,11900,27200.725859375,24634.069990234377,71.60414172550192
1206,2014-11-28,28693.990234375,28822.369140625,28483.990234375,28490.7109375,14600,27229.2992578125,24674.122392578123,76.11072724669617
1207,2014-12-01,28559.619140625,28809.640625,28538.439453125,28748.220703125,8300,27259.3434375,24713.683984375,69.47282257384559
1208,2014-12-02,28444.009765625,28576.390625,28386.4609375,28522.4609375,11200,27288.30625,24753.412783203126,62.91410153849721
1209,2014-12-03,28442.7109375,28504.650390625,28370.73046875,28472.3203125,10100,27315.9396875,24793.05708984375,65.51833633968653
1210,2014-12-04,28562.8203125,28808.779296875,28448.94921875,28616.9296875,10400,27350.8648828125,24834.824892578126,65.81607737055036
1211,2014-12-05,28458.099609375,28651.75,28409.05078125,28604.5,7700,27390.1766796875,24876.0557421875,58.72815406403762
1212,2014-12-08,28119.400390625,28494.849609375,28097.119140625,28433.0,9500,27419.93890625,24915.34759765625,48.86261369560706
1213,2014-12-09,27797.009765625,28157.529296875,27763.8203125,28134.220703125,9600,27433.6348828125,24952.7789453125,44.44119125616648
1214,2014-12-10,27831.099609375,27905.25,27710.029296875,27711.9609375,9900,27448.4484765625,24990.051640625,44.42491959815656
1215,2014-12-11,27602.009765625,27796.33984375,27539.470703125,27796.33984375,9800,27456.3538671875,25026.39034179688,32.41187227458151
1216,2014-12-12,27350.6796875,27692.3203125,27320.05078125,27598.9609375,10900,27467.853671875,25061.32689453125,23.518050635783595
1217,2014-12-15,27319.560546875,27392.1796875,27105.0390625,27136.279296875,9100,27479.35109375,25095.68224609375,25.02191408910676
1218,2014-12-16,26781.439453125,27199.369140625,26736.23046875,27181.1796875,14300,27485.6126953125,25128.6226953125,18.26989619377163
1219,2014-12-17,26710.130859375,26871.91015625,26469.419921875,26724.009765625,16600,27487.28890625,25160.33924804688,16.066941821156732
1220,2014-12-18,27126.5703125,27180.919921875,26900.5703125,27053.859375,11200,27497.878125,25193.651796875,21.066904711602447
1221,2014-12-19,27371.83984375,27497.119140625,27292.140625,27292.55078125,11800,27512.7047265625,25227.33994140625,28.937063644291868
1222,2014-12-22,27701.7890625,27725.26953125,27382.3203125,27479.869140625,7400,27535.380703125,25262.234033203124,37.76802124406535
1223,2014-12-23,27506.4609375,27851.099609375,27475.130859375,27733.119140625,8600,27560.0705078125,25297.083134765624,35.49782842566003
1224,2014-12-24,27208.609375,27571.25,27146.51953125,27530.259765625,10600,27579.3069140625,25329.622431640622,30.118505128684504
1225,2014-12-30,27403.5390625,27478.30078125,27312.2890625,27478.30078125,6100,27594.632109375,25362.5829296875,34.91724998309971
1226,2014-12-31,27499.419921875,27527.240234375,27346.0,27358.30078125,6500,27618.672890625,25395.81767578125,40.47092134540036
1227,2015-01-02,27887.900390625,27937.470703125,27519.259765625,27521.279296875,7400,27648.7494921875,25430.3222265625,51.36916978929332
1228,2015-01-05,27842.3203125,28064.490234375,27786.849609375,27978.4296875,9200,27678.609296875,25463.933232421878,50.16844474338051
1229,2015-01-06,26987.4609375,27698.9296875,26937.060546875,27694.23046875,14100,27698.37171875,25494.13728515625,42.23357741344848
1230,2015-01-07,26908.8203125,27051.599609375,26776.119140625,26983.4296875,12200,27714.3775390625,25522.632734375,44.16110389596982
1231,2015-01-08,27274.7109375,27316.41015625,27101.939453125,27178.76953125,8200,27731.274765625,25552.6219921875,49.45551426076985
1232,2015-01-09,27458.380859375,27507.669921875,27119.630859375,27404.189453125,11100,27748.929375,25582.34455078125,58.99212747145093
1233,2015-01-12,27585.26953125,27620.66015625,27323.740234375,27523.859375,7500,27764.89015625,25610.671953125,61.455719665689166
1234,2015-01-13,27425.73046875,27670.189453125,27324.580078125,27611.560546875,7800,27778.3467578125,25638.126455078123,54.198435200961335
1235,2015-01-14,27346.8203125,27512.80078125,27203.25,27432.140625,10200,27787.6667578125,25665.72845703125,49.63167555705838
1236,2015-01-15,28075.55078125,28194.609375,27703.69921875,27831.16015625,16700,27807.214375,25696.825107421875,54.92416366978672
1237,2015-01-16,28121.890625,28176.099609375,27945.310546875,28056.609375,12100,27822.7255859375,25728.561513671877,58.43934970672523
1238,2015-01-19,28262.009765625,28334.060546875,28197.359375,28249.83984375,10900,27830.6491796875,25760.82255859375,65.0983628493733
1239,2015-01-20,28784.669921875,28829.2890625,28324.849609375,28324.849609375,11100,27849.1349609375,25795.582861328126,68.09567994906568
1240,2015-01-21,28888.859375,28958.099609375,28792.5703125,28843.08984375,15400,27868.59453125,25830.862861328125,68.16499101444583
1241,2015-01-22,29006.01953125,29060.41015625,28892.23046875,28957.7890625,11100,27891.3423046875,25867.192509765624,65.73407276826916
1242,2015-01-23,29278.83984375,29408.73046875,29165.560546875,29189.44921875,11900,27919.4244921875,25904.81795898437,68.999480257536
1243,2015-01-27,29571.0390625,29618.58984375,29286.08984375,29451.650390625,11300,27952.6440625,25942.395751953125,90.14562741427576
1244,2015-01-28,29559.1796875,29786.3203125,29417.669921875,29565.720703125,11200,27983.6496484375,25979.915595703125,92.05615818508647
1245,2015-01-29,29681.76953125,29740.630859375,29378.30078125,29516.490234375,12700,28018.4722265625,26017.847939453124,91.39145446118503
1246,2015-01-30,29182.94921875,29844.16015625,29070.48046875,29801.599609375,15800,28041.1980078125,26052.69083984375,76.75552864788341
1247,2015-02-02,29122.26953125,29268.130859375,28958.51953125,29143.630859375,18000,28060.08578125,26086.60233398437,74.34568255673227
1248,2015-02-03,29000.140625,29253.060546875,28900.41015625,29217.400390625,16600,28076.8228125,26119.671689453124,75.23734623057493
1249,2015-02-04,28883.109375,29133.619140625,28824.6796875,29129.849609375,15800,28093.8280078125,26151.8550390625,74.32894209403719
1250,2015-02-05,28850.970703125,29277.830078125,28753.2890625,28912.380859375,12800,28109.4962109375,26183.35244140625,65.75585147039797
1251,2015-02-06,28717.91015625,28922.849609375,28647.140625,28892.2109375,11400,28117.161796875,26214.396640625,61.69832354262599
1252,2015-02-09,28227.390625,28566.5,28183.3203125,28566.5,11700,28111.718828125,26243.73609375,49.40267695084528
1253,2015-02-10,28355.619140625,28633.720703125,28044.490234375,28122.48046875,14600,28112.0701953125,26273.79694335937,41.43072695696679
1254,2015-02-11,28533.970703125,28618.91015625,28424.390625,28450.259765625,13800,28115.0258203125,26302.95509765625,43.11587641364678
1255,2015-02-12,28805.099609375,28838.51953125,28406.25,28650.25,13800,28122.349609375,26333.4039453125,46.32224499966751
1256,2015-02-13,29094.9296875,29154.669921875,28835.69921875,28888.990234375,17600,28130.3683984375,26365.7337890625,46.654434911381365
1257,2015-02-16,29135.880859375,29325.349609375,29083.400390625,29170.76953125,10500,28141.8936328125,26398.988544921875,41.28749040963471
1258,2015-02-18,29320.259765625,29411.3203125,29126.91015625,29136.0703125,11000,28159.4186328125,26434.20369140625,45.52557249423354
1259,2015-02-19,29462.26953125,29522.859375,29108.150390625,29434.91015625,11900,28179.8098046875,26468.37083984375,45.91894836226306
1260,2015-02-20,29231.41015625,29462.08984375,29178.259765625,29446.2109375,11500,28193.1816015625,26500.70374023437,51.00072275317335
1261,2015-02-23,28975.109375,29362.9609375,28913.16015625,29316.580078125,8800,28203.521796875,26531.78744140625,47.188292525648166
1262,2015-02-24,29004.66015625,29130.669921875,28875.939453125,29016.55078125,10200,28221.2269921875,26562.428046875,50.08951907290117
1263,2015-02-25,29007.990234375,29269.830078125,28967.609375,29115.3203125,8000,28245.4466015625,26594.027646484374,52.59020277140638
1264,2015-02-26,28746.650390625,29069.130859375,28693.8203125,29051.900390625,10700,28263.7576171875,26624.6028515625,48.02411663823119
1265,2015-02-27,29220.119140625,29254.01953125,28837.060546875,28865.119140625,16500,28296.1198046875,26658.3725,58.42562391579455
1266,2015-03-02,29459.140625,29576.3203125,29259.76953125,29533.419921875,15300,28338.2890234375,26693.57919921875,72.56985799358681
1267,2015-03-03,29593.73046875,29636.859375,29364.869140625,29500.189453125,12200,28383.772421875,26729.5283984375,72.63365508002488
1268,2015-03-04,29380.73046875,30024.740234375,29289.05078125,29937.26953125,17000,28435.7582421875,26764.206455078125,65.28579799833159
1269,2015-03-05,29448.94921875,29518.3203125,29162.470703125,29436.76953125,13400,28490.534609375,26798.9091015625,62.54163093590377
1270,2015-03-09,28844.779296875,29321.060546875,28799.759765625,29316.5390625,11800,28524.8987890625,26831.51349609375,45.658904166234514
1271,2015-03-10,28709.869140625,28949.109375,28584.490234375,28924.060546875,11200,28551.659375,26863.342646484376,42.840496403803385
1272,2015-03-11,28659.169921875,28843.23046875,28608.1796875,28725.75,12500,28570.8069921875,26891.66734375,38.36711042924544
1273,2015-03-12,28930.41015625,28971.009765625,28772.7109375,28798.609375,11100,28599.2859765625,26918.56439453125,41.04824595430105
1274,2015-03-13,28503.30078125,29183.759765625,28448.48046875,29134.9296875,11500,28625.1798046875,26941.72474609375,38.50456188736449
1275,2015-03-16,28437.7109375,28581.8203125,28384.08984375,28546.310546875,11100,28645.8632421875,26964.837705078124,40.97185126463906
1276,2015-03-17,28736.380859375,28784.349609375,28435.44921875,28595.0,11000,28670.6024609375,26988.991611328125,45.86672187373429
1277,2015-03-18,28622.119140625,28806.970703125,28546.759765625,28766.869140625,9700,28685.2868359375,27011.493505859376,44.251521746720826
1278,2015-03-19,28469.669921875,28978.740234375,28411.69921875,28805.220703125,11400,28697.833828125,27032.0266015625,45.73534824751544
1279,2015-03-20,28261.080078125,28484.359375,28209.66015625,28465.439453125,13900,28723.3062109375,27051.44759765625,33.9223339117907
1280,2015-03-23,28192.01953125,28385.140625,28163.900390625,28317.2890625,10000,28748.9701953125,27070.91759765625,27.47387207210961
1281,2015-03-24,28161.720703125,28455.3203125,28130.08984375,28209.330078125,9700,28766.710390625,27089.85419921875,23.562254756665965
1282,2015-03-25,28111.830078125,28249.599609375,28031.419921875,28216.08984375,17400,28779.779375,27106.9466015625,25.072268806964203
1283,2015-03-26,27457.580078125,27997.140625,27384.869140625,27937.619140625,12700,28777.2255859375,27120.65009765625,18.201075494848013
1284,2015-03-27,27458.640625,27694.41015625,27248.44921875,27649.779296875,11400,28777.8837890625,27135.195751953124,22.58515100314669
1285,2015-03-30,27975.859375,28017.970703125,27624.759765625,27655.7890625,11100,28790.4645703125,27152.294599609377,37.38983262410586
1286,2015-03-31,27957.490234375,28180.640625,27868.2109375,28069.849609375,11100,28788.103359375,27170.911298828127,37.80984360388337
1287,2015-04-01,28260.140625,28298.33984375,27889.01953125,27954.859375,8100,28790.868359375,27191.125302734374,38.48123852077807
1288,2015-04-06,28504.4609375,28530.810546875,28221.990234375,28351.939453125,8300,28795.7173828125,27210.223359375,50.02127415727118
1289,2015-04-07,28516.58984375,28641.080078125,28274.359375,28582.330078125,11900,28790.35578125,27228.513359375,51.47535450007599
1290,2015-04-08,28707.75,28763.060546875,28566.609375,28601.490234375,9800,28786.73359375,27248.022958984377,49.44204780141941
1291,2015-04-09,28885.2109375,28906.7109375,28622.439453125,28858.419921875,13100,28784.317421875,27267.35146484375,55.00382243401008
1292,2015-04-10,28879.380859375,28907.810546875,28756.75,28889.26953125,8000,28776.3282421875,27284.766064453124,58.25268385720086
1293,2015-04-13,29044.439453125,29072.509765625,28843.939453125,28955.130859375,8500,28765.79625,27302.08720703125,66.06062256335673
1294,2015-04-15,28799.689453125,29094.609375,28721.630859375,29087.25,10500,28750.6064453125,27318.16720703125,61.62138418060103
1295,2015-04-16,28666.0390625,28876.23046875,28497.69921875,28876.23046875,8400,28730.2918359375,27334.12794921875,59.2780663924807
1296,2015-04-17,28442.099609375,28696.189453125,28403.759765625,28682.970703125,13900,28715.47484375,27348.45739257813,55.71035494446268
1297,2015-04-20,27886.2109375,28539.4609375,27802.369140625,28525.650390625,19000,28690.753671875,27361.74759765625,57.6719698797076
1298,2015-04-21,27676.0390625,27976.9296875,27598.2109375,27860.509765625,20700,28664.271640625,27374.175390625,53.620172636974495
1299,2015-04-22,27890.130859375,27947.259765625,27385.48046875,27756.6796875,11700,28644.4120703125,27386.02009765625,48.41212361508947
1300,2015-04-23,27735.01953125,28087.779296875,27621.1796875,27977.26953125,11400,28622.093046875,27398.4639453125,46.0780323673803
1301,2015-04-24,27437.939453125,27829.109375,27344.69921875,27804.580078125,12000,28596.4936328125,27409.644638671874,35.47677516354571
1302,2015-04-27,27176.990234375,27567.279296875,27141.55078125,27565.490234375,12100,28575.485625,27420.002041015625,26.688722687496195
1303,2015-04-28,27396.380859375,27482.140625,27073.25,27215.609375,10300,28556.300859375,27431.82734375,31.66317224463384
1304,2015-04-29,27225.9296875,27438.9609375,27176.5390625,27395.7109375,9500,28530.1400390625,27441.112490234376,25.57834261883272
1305,2015-04-30,27011.310546875,27242.05078125,26897.5390625,27242.05078125,10900,28494.2642578125,27449.600341796875,19.49021301331834
1306,2015-05-04,27490.58984375,27537.849609375,27159.44921875,27204.630859375,8300,28462.1774609375,27461.73994140625,30.4088333978969
1307,2015-05-05,27440.140625,27603.7109375,27338.23046875,27561.3203125,11300,28428.26265625,27473.441044921878,26.612507822870285
1308,2015-05-06,26717.369140625,27501.150390625,26677.640625,27473.359375,14200,28376.20484375,27479.958994140627,23.357170274527988
1309,2015-05-07,26599.109375,26850.369140625,26423.990234375,26721.33984375,12500,28318.941640625,27485.37279296875,23.44952371777117
1310,2015-05-08,27105.390625,27196.279296875,26814.380859375,26814.380859375,8800,28276.42125,27491.69369140625,33.99072278531645
1311,2015-05-11,27507.30078125,27544.240234375,27231.279296875,27249.419921875,11300,28247.065078125,27500.1114453125,45.28814402392239
1312,2015-05-12,26877.48046875,27502.91015625,26837.390625,27502.91015625,12400,28204.521484375,27504.688544921875,41.00816443942824
1313,2015-05-13,27251.099609375,27299.80078125,26750.009765625,27023.7109375,13600,28169.383671875,27510.443642578124,43.05399635529272
1314,2015-05-14,27206.060546875,27293.990234375,26948.619140625,27290.169921875,8900,28138.571875,27518.5633984375,44.10948309124736
1315,2015-05-15,27324.0,27379.5703125,27159.759765625,27233.900390625,9300,28100.6494921875,27527.95934570313,48.67843555331633
1316,2015-05-18,27687.30078125,27725.970703125,27370.279296875,27416.970703125,7800,28065.2126953125,27539.532099609376,55.78172915256893
1317,2015-05-19,27645.529296875,27872.23046875,27574.0703125,27663.080078125,10600,28026.248671875,27552.637998046877,52.94118460819097
1318,2015-05-20,27837.2109375,27903.009765625,27743.990234375,27749.30078125,16400,27995.37828125,27566.789150390625,57.18015354318425
1319,2015-05-21,27809.349609375,27911.439453125,27712.73046875,27885.359375,8400,27962.5862890625,27579.69264648437,59.80395732477474
1320,2015-05-22,27957.5,28071.16015625,27828.609375,27849.5390625,17800,27944.840703125,27591.73154296875,56.24402521242818
1321,2015-05-25,27643.880859375,27903.2890625,27614.3203125,27893.25,8300,27923.5209375,27602.14514648437,52.54546403993681
1322,2015-05-26,27531.41015625,27675.939453125,27473.5390625,27633.66015625,7100,27900.9657421875,27611.59439453125,62.00039963997851
1323,2015-05-27,27564.66015625,27595.80078125,27363.720703125,27447.400390625,8600,27873.6507421875,27620.84184570313,64.59984950131066
1324,2015-05-28,27506.7109375,27666.369140625,27354.349609375,27619.310546875,9000,27853.7189453125,27628.246396484374,57.02005887288758
1325,2015-05-29,27828.439453125,27888.3203125,27467.23046875,27553.029296875,12500,27841.533515625,27636.65194335937,55.779615153971456
1326,2015-06-01,27848.990234375,27959.4296875,27737.580078125,27770.7890625,9600,27823.785703125,27644.537646484376,72.39604391923227
1327,2015-06-02,27188.380859375,27902.529296875,27146.6796875,27890.73046875,14500,27795.1109375,27649.84580078125,48.723111866088985
1328,2015-06-03,26837.19921875,27276.220703125,26698.259765625,27230.6796875,14000,27762.4615234375,27654.07564453125,43.32272410030711
1329,2015-06-04,26813.419921875,26948.83984375,26551.970703125,26940.640625,11600,27733.5083203125,27657.70564453125,40.43106458647976
1330,2015-06-05,26768.490234375,27014.419921875,26718.439453125,26819.8203125,11900,27705.037734375,27662.0732421875,30.446955470709355
1331,2015-06-08,26523.08984375,26827.060546875,26472.869140625,26814.310546875,7900,27672.2651171875,27667.2844921875,28.018641099922803
1332,2015-06-09,26481.25,26604.650390625,26438.3203125,26510.2890625,11000,27639.653515625,27671.07494140625,21.789841527834213
1333,2015-06-10,26840.5,26934.740234375,26493.2890625,26517.3203125,8400,27627.3119140625,27675.737392578125,32.28605648881458
1334,2015-06-11,26370.98046875,27000.140625,26348.9296875,26959.98046875,11300,27605.5587109375,27679.265947265623,24.043210507748384
1335,2015-06-12,26425.30078125,26489.580078125,26307.0703125,26340.3203125,9600,27574.5475390625,27683.44740234375,28.214582761560976
1336,2015-06-15,26586.55078125,26728.599609375,26307.83984375,26498.669921875,11000,27547.12875,27689.734453125,33.39764682626297
1337,2015-06-16,26686.509765625,26731.349609375,26379.9296875,26586.859375,13100,27515.6561328125,27695.57080078125,34.923253666299814
1338,2015-06-17,26832.66015625,26983.48046875,26728.890625,26815.41015625,23000,27482.2201171875,27700.33025390625,38.767575378847056
1339,2015-06-18,27115.830078125,27175.390625,26910.259765625,26916.990234375,10500,27454.204921875,27706.31465820313,37.97044242722377
1340,2015-06-19,27316.169921875,27404.599609375,27202.380859375,27207.759765625,8100,27426.3733203125,27712.37935546875,41.52018899008424
1341,2015-06-22,27730.2109375,27782.310546875,27417.029296875,27427.189453125,8100,27403.2733203125,27719.07560546875,59.35760945607084
1342,2015-06-23,27804.369140625,27882.66015625,27666.58984375,27760.109375,8600,27381.7730859375,27725.9941015625,68.47078377674713
1343,2015-06-24,27729.669921875,27948.240234375,27647.2890625,27852.3203125,9400,27355.4776953125,27733.071005859376,67.16449256590724
1344,2015-06-25,27895.970703125,27968.75,27635.759765625,27660.220703125,10100,27337.4033203125,27740.7503125,70.20285801478843
1345,2015-06-26,27811.83984375,27921.859375,27675.16015625,27880.720703125,9600,27320.3193359375,27747.7117578125,74.5090683255653
1346,2015-06-29,27645.150390625,27695.3203125,27209.189453125,27451.0703125,10900,27304.3803515625,27753.75241210937,71.13125400255454
1347,2015-06-30,27780.830078125,27814.529296875,27570.94921875,27627.390625,9500,27302.272734375,27760.442509765624,68.58060049291083
1348,2015-07-01,28020.869140625,28099.25,27799.91015625,27823.650390625,18400,27309.1693359375,27767.746103515627,85.85268340300915
1349,2015-07-02,27945.80078125,28115.9609375,27906.349609375,28100.380859375,6800,27310.282734375,27774.28456054688,82.74574366239364
1350,2015-07-03,28092.7890625,28135.4296875,27897.44921875,27973.119140625,6000,27317.438125,27780.410751953124,82.63909815167818
1351,2015-07-06,28208.759765625,28235.310546875,27774.80078125,27857.19921875,8300,27332.85453125,27786.35759765625,82.75873953634601
1352,2015-07-07,28171.689453125,28335.23046875,28084.359375,28220.109375,8000,27352.748515625,27791.51634765625,80.23532628589321
1353,2015-07-08,27687.720703125,28031.44921875,27635.720703125,28031.44921875,13700,27358.5753125,27794.52530273437,61.83967703796195
1354,2015-07-09,27573.66015625,27798.130859375,27540.599609375,27681.490234375,8200,27365.529921875,27797.26010742188,55.528233892076265
1355,2015-07-10,27661.400390625,27729.4609375,27530.900390625,27705.359375,10800,27378.53171875,27798.967861328125,48.28193927122742
1356,2015-07-13,27961.189453125,28005.169921875,27635.060546875,27739.3203125,7800,27387.9437109375,27802.44720703125,53.518998348579466
1357,2015-07-14,27932.900390625,28018.58984375,27853.9609375,27986.919921875,6900,27397.79890625,27806.824658203124,54.65743540714402
1358,2015-07-15,28198.2890625,28218.369140625,27986.48046875,28022.140625,6000,27427.4173046875,27812.8367578125,56.627250907042
1359,2015-07-16,28446.119140625,28478.4296875,28245.810546875,28259.69921875,8500,27464.3575,27819.762158203124,62.97321633305928
1360,2015-07-17,28463.310546875,28576.3203125,28417.4609375,28480.919921875,7300,27491.5158984375,27827.995908203124,67.82426358080059
1361,2015-07-20,28420.119140625,28549.130859375,28319.830078125,28544.279296875,6600,27509.772265625,27837.633955078127,64.51223881020533
1362,2015-07-21,28182.140625,28518.060546875,28138.30078125,28381.8203125,11700,27535.86546875,27845.388212890623,53.66438590215938
1363,2015-07-22,28504.9296875,28546.419921875,28070.91015625,28159.419921875,9500,27560.9420703125,27852.351806640625,61.41896861752115
1364,2015-07-23,28370.83984375,28578.330078125,28315.369140625,28540.970703125,8900,27584.23765625,27858.75390625,55.70864657734634
1365,2015-07-24,28112.310546875,28402.640625,28083.759765625,28390.5,9300,27600.0038671875,27863.2817578125,48.129310971840034
1366,2015-07-27,27561.380859375,28117.650390625,27529.5703125,28117.650390625,9500,27597.48546875,27867.21021484375,40.130096071722775
1367,2015-07-28,27459.23046875,27676.650390625,27416.390625,27630.2109375,11800,27593.7594921875,27870.78291992188,45.78423098350766
1368,2015-07-29,27563.4296875,27609.2890625,27470.08984375,27540.4609375,8600,27588.2838671875,27876.25827148437,49.81055290485546
1369,2015-07-30,27705.349609375,27854.4609375,27649.970703125,27685.8203125,9400,27586.2038671875,27881.65341796875,50.797839147231855
1370,2015-07-31,28114.560546875,28161.169921875,27814.509765625,27814.509765625,15000,27589.345078125,27889.240673828124,52.67786016717955
1371,2015-08-03,28187.060546875,28263.349609375,28071.369140625,28089.08984375,10200,27600.208671875,27897.023427734373,54.370169070769
1372,2015-08-04,28071.9296875,28264.720703125,27866.119140625,28225.0390625,13600,27611.0190625,27904.543125,47.7089223690995
1373,2015-08-05,28223.080078125,28315.7109375,28135.6796875,28138.0390625,9800,27624.1874609375,27914.298671875,45.80905041940323
1374,2015-08-06,28298.130859375,28359.9609375,28163.689453125,28291.880859375,7500,27640.015859375,27924.555380859376,46.962291205112514
1375,2015-08-07,28236.390625,28335.669921875,28193.9296875,28327.109375,10300,27648.1748828125,27932.5509375,46.64406760311744
1376,2015-08-10,28101.720703125,28417.58984375,28017.849609375,28250.779296875,8700,27653.2294921875,27941.57263671875,48.47346102255681
1377,2015-08-11,27866.08984375,28205.119140625,27825.830078125,28193.259765625,14700,27666.783671875,27948.982734375,37.458493543780975
1378,2015-08-12,27512.259765625,27883.330078125,27479.4296875,27880.759765625,18200,27680.2848828125,27954.7973828125,34.48335746522643
1379,2015-08-13,27549.529296875,27791.099609375,27496.2890625,27635.25,15900,27695.0070703125,27962.548330078123,38.94505676638767
1380,2015-08-14,28067.310546875,28100.640625,27643.19921875,27668.060546875,13200,27720.9834765625,27972.342236328124,60.06931702978549
1381,2015-08-17,27878.26953125,28095.970703125,27739.130859375,28093.5390625,12300,27748.0870703125,27979.5843359375,58.06115639878806
1382,2015-08-18,27831.5390625,28040.73046875,27747.400390625,27949.130859375,11800,27775.0928515625,27985.86377929688,55.2743044028869
1383,2015-08-19,27931.640625,28021.390625,27721.25,27851.810546875,10900,27796.9156640625,27991.58583007813,54.52611380269189
1384,2015-08-20,27607.8203125,27964.599609375,27564.16015625,27959.189453125,14400,27821.6524609375,27995.8604296875,39.5060819594288
